"Subplot","Transect","Species","X","Y","Per","Date","Year","Day","Basal_cm","Ht_m","Damage","Alive","Found","Topkilled","Fire","Herbivory","Grass"
"SO70","Soit","ACATOR",733475,9720849,"May 2018","5/26/2018",2018,846,0.7,0.3,1,1,1,1,0,0,434.438300546192
"SO70","Soit","ACATOR",733475,9720849,"Oct 2018","10/16/2018",2019,989,1.16,0.36,0,1,1,0,0,0,291.094710378311
"SO70","Soit","ACATOR",733475,9720849,"Feb 2019","2/5/2019",2019,1101,0.24,0.18,1,1,1,1,8,0,268.569917894329
"SO70","Soit","ACATOR",733475,9720849,"Jun 2019","6/6/2019",2019,1222,0.5,0.25,0,1,1,0,0,0,255.800479487216
"SO71","Soit","COMAFR",733473,9720847,"Initial","7/18/2016",2017,170,0.95,0.4,NA,1,1,0,NA,NA,NA
"SO71","Soit","COMAFR",733473,9720847,"Feb 2017","2/9/2017",2017,375,1.02,0.36,0,1,1,0,0,0,NA
"SO71","Soit","COMAFR",733473,9720847,"May 2017","4/29/2017",2017,454,1.14,0.41,0,1,1,0,0,0,NA
"SO71","Soit","COMAFR",733473,9720847,"Aug 2017","8/25/2017",2018,572,1.21,0.44,0,1,1,0,0,0,NA
"SO71","Soit","COMAFR",733473,9720847,"Dec 2017","12/15/2017",2018,684,1.23,0.45,0,1,1,0,0,0,NA
"SO71","Soit","COMAFR",733473,9720847,"May 2018","5/26/2018",2018,846,1.28,0.45,0,1,1,0,0,0,404.257082944197
"SO71","Soit","COMAFR",733473,9720847,"Oct 2018","10/16/2018",2019,989,1.56,0.44,0,1,1,0,0,0,519.075578490028
"SO71","Soit","COMAFR",733473,9720847,"Feb 2019","2/5/2019",2019,1101,0.35,0.23,1,1,1,1,9,0,223.682344502984
"SO71","Soit","COMAFR",733473,9720847,"Jun 2019","6/6/2019",2019,1222,0.4,0.27,1,1,1,1,6,0,81.9249740541291
"SO72","Soit","BALAEG",733482,9720824,"Initial","7/18/2016",2017,170,1.76,0.82,NA,1,1,0,NA,NA,NA
"SO72","Soit","BALAEG",733482,9720824,"Feb 2017","2/9/2017",2017,375,1.36,0.46,0,1,1,0,0,0,NA
"SO72","Soit","BALAEG",733482,9720824,"May 2017","4/29/2017",2017,454,1.08,0.4,0,1,1,1,0,0,NA
"SO72","Soit","BALAEG",733482,9720824,"Aug 2017","8/25/2017",2018,572,1.2,0.47,0,1,1,0,0,0,NA
"SO72","Soit","BALAEG",733482,9720824,"Dec 2017","12/15/2017",2018,684,1.31,0.32,0,1,1,0,0,0,NA
"SO72","Soit","BALAEG",733482,9720824,"May 2018","5/26/2018",2018,846,1.4,0.62,0,1,1,0,0,0,438.557277842228
"SO72","Soit","BALAEG",733482,9720824,"Oct 2018","10/16/2018",2019,989,1.94,0.62,0,1,1,0,0,0,451.79140881051
"SO72","Soit","BALAEG",733482,9720824,"Feb 2019","2/5/2019",2019,1101,0.45,0.46,1,1,1,1,9,0,345.277749121974
"SO72","Soit","BALAEG",733482,9720824,"Jun 2019","6/6/2019",2019,1222,0.53,0.63,1,1,1,1,7,0,727.171852959042
"SO73","Soit","COMAFR",733553,9720815,"Initial","7/18/2016",2017,170,1.08,0.45,NA,1,1,0,NA,NA,NA
"SO73","Soit","COMAFR",733553,9720815,"Feb 2017","2/9/2017",2017,375,0.98,0.4,0,1,1,0,0,0,NA
"SO73","Soit","COMAFR",733553,9720815,"May 2017","4/29/2017",2017,454,1.04,0.55,0,1,1,0,0,0,NA
"SO73","Soit","COMAFR",733553,9720815,"Aug 2017","8/25/2017",2018,572,1.17,0.56,0,1,1,0,0,0,NA
"SO73","Soit","COMAFR",733553,9720815,"Dec 2017","12/15/2017",2018,684,1.2,0.52,0,1,1,0,0,0,NA
"SO73","Soit","COMAFR",733553,9720815,"May 2018","5/26/2018",2018,846,1.2,0.55,1,1,1,0,0,NA,274.81868073167
"SO73","Soit","COMAFR",733553,9720815,"Oct 2018","10/16/2018",2019,989,1.1,0.54,0,1,1,0,0,0,357.339283076062
"SO73","Soit","COMAFR",733553,9720815,"Feb 2019","2/5/2019",2019,1101,0.32,0.12,1,1,1,1,9,0,149.515796901943
"SO73","Soit","COMAFR",733553,9720815,"Jun 2019","6/6/2019",2019,1222,0.43,0.18,0,1,1,0,0,0,226.101884840965
"SO74","Soit","ACADRE",733567,9720826,"Initial","7/18/2016",2017,170,1.05,0.43,NA,1,1,0,NA,NA,NA
"SO74","Soit","ACADRE",733567,9720826,"Feb 2017","2/9/2017",2017,375,0.56,0.25,0,1,1,0,0,0,NA
"SO74","Soit","ACADRE",733567,9720826,"May 2017","4/29/2017",2017,454,0.45,0.42,0,1,1,0,0,0,NA
"SO74","Soit","ACADRE",733567,9720826,"Aug 2017","8/25/2017",2018,572,0.57,0.34,1,1,1,0,0,NA,NA
"SO74","Soit","ACADRE",733567,9720826,"Dec 2017","12/15/2017",2018,684,0.86,0.32,1,1,1,1,0,0,NA
"SO74","Soit","ACADRE",733567,9720826,"May 2018","5/26/2018",2018,846,0.9,0.25,0,1,1,0,0,0,240.493942164893
"SO74","Soit","ACADRE",733567,9720826,"Oct 2018","10/16/2018",2019,989,0.48,0.28,0,1,1,0,0,0,250.03371844817
"SO74","Soit","ACADRE",733567,9720826,"Feb 2019","2/5/2019",2019,1101,0.8,0.31,0,1,1,0,0,0,458.218982212526
"SO74","Soit","ACADRE",733567,9720826,"Jun 2019","6/6/2019",2019,1222,0.85,0.34,0,1,1,0,0,0,585.755856740247
"SO75","Soit","COMAFR",733568,9720824,"Initial","7/18/2016",2017,170,0.94,0.38,NA,1,1,0,NA,NA,NA
"SO75","Soit","COMAFR",733568,9720824,"Feb 2017","2/9/2017",2017,375,1.08,0.24,0,1,1,0,0,0,NA
"SO75","Soit","COMAFR",733568,9720824,"May 2017","4/29/2017",2017,454,1,0.37,0,1,1,0,0,0,NA
"SO75","Soit","COMAFR",733568,9720824,"Aug 2017","8/25/2017",2018,572,1.04,0.42,0,1,1,0,0,0,NA
"SO75","Soit","COMAFR",733568,9720824,"Dec 2017","12/15/2017",2018,684,1.05,0.42,0,1,1,0,0,0,NA
"SO75","Soit","COMAFR",733568,9720824,"May 2018","5/26/2018",2018,846,1.12,0.38,1,1,1,0,0,NA,301.671348357371
"SO75","Soit","COMAFR",733568,9720824,"Oct 2018","10/16/2018",2019,989,1.05,0.42,0,1,1,0,0,0,183.075129217372
"SO75","Soit","COMAFR",733568,9720824,"Feb 2019","2/5/2019",2019,1101,0.98,0.26,0,1,1,0,0,0,361.818286636828
"SO75","Soit","COMAFR",733568,9720824,"Jun 2019","6/6/2019",2019,1222,0.83,0.43,0,1,1,0,0,0,319.33406973499
"SO76","Soit","COMAFR",733567,9720808,"Initial","7/18/2016",2017,170,0.58,0.3,NA,1,1,0,NA,NA,NA
"SO76","Soit","COMAFR",733567,9720808,"Feb 2017","2/9/2017",2017,375,0.71,0.42,0,1,1,0,0,0,NA
"SO76","Soit","COMAFR",733567,9720808,"May 2017","4/29/2017",2017,454,0.78,0.51,0,1,1,0,0,0,NA
"SO76","Soit","COMAFR",733567,9720808,"Aug 2017","8/25/2017",2018,572,0.78,0.48,1,1,1,0,0,NA,NA
"SO76","Soit","COMAFR",733567,9720808,"Dec 2017","12/15/2017",2018,684,0.9,0.48,0,1,1,0,0,0,NA
"SO76","Soit","COMAFR",733567,9720808,"May 2018","5/26/2018",2018,846,1.02,0.3,0,1,1,0,0,0,327.705631734722
"SO76","Soit","COMAFR",733567,9720808,"Oct 2018","10/16/2018",2019,989,0.83,0.3,0,1,1,0,0,0,341.417128871535
"SO76","Soit","COMAFR",733567,9720808,"Feb 2019","2/5/2019",2019,1101,0.25,0.08,1,1,1,1,9,0,197.85524251445
"SO76","Soit","COMAFR",733567,9720808,"Jun 2019","6/6/2019",2019,1222,0.3,0.29,1,1,1,1,4,0,190.165740945975
"SO77","Soit","ACATOR",733584,9720826,"Initial","7/18/2016",2017,170,0.88,0.58,NA,1,1,0,NA,NA,NA
"SO77","Soit","ACATOR",733584,9720826,"Feb 2017","2/9/2017",2017,375,1.06,0.74,0,1,1,0,0,0,NA
"SO77","Soit","ACATOR",733584,9720826,"May 2017","4/29/2017",2017,454,1.24,0.82,0,1,1,0,0,0,NA
"SO77","Soit","ACATOR",733584,9720826,"Aug 2017","8/25/2017",2018,572,1.34,0.83,0,1,1,0,0,0,NA
"SO77","Soit","ACATOR",733584,9720826,"Dec 2017","12/15/2017",2018,684,1.4,0.84,0,1,1,0,0,0,NA
"SO77","Soit","ACATOR",733584,9720826,"May 2018","5/26/2018",2018,846,1.52,0.72,1,1,1,0,0,NA,389.863140998158
"SO77","Soit","ACATOR",733584,9720826,"Oct 2018","10/16/2018",2019,989,1.2,1.42,0,1,1,0,0,0,435.613326611481
"SO77","Soit","ACATOR",733584,9720826,"Feb 2019","2/5/2019",2019,1101,0.4,0.34,1,1,1,1,9,0,453.163629010608
"SO77","Soit","ACATOR",733584,9720826,"Jun 2019","6/6/2019",2019,1222,0.53,0.38,0,1,1,0,0,0,421.350322187341
"SO78","Soit","ACATOR",733589,9720838,"Initial","7/18/2016",2017,170,0.98,0.53,NA,1,1,0,NA,NA,NA
"SO78","Soit","ACATOR",733589,9720838,"Feb 2017","2/9/2017",2017,375,1.27,0.48,0,1,1,0,0,0,NA
"SO78","Soit","ACATOR",733589,9720838,"May 2017","4/29/2017",2017,454,1.22,0.5,0,1,1,1,0,0,NA
"SO78","Soit","ACATOR",733589,9720838,"Aug 2017","8/25/2017",2018,572,0.74,0.55,1,1,1,1,0,0,NA
"SO78","Soit","ACATOR",733589,9720838,"Dec 2017","12/15/2017",2018,684,0.9,0.56,0,1,1,0,0,0,NA
"SO78","Soit","ACATOR",733589,9720838,"May 2018","5/26/2018",2018,846,1.02,0.5,0,1,1,0,0,0,334.651014961479
"SO78","Soit","ACATOR",733589,9720838,"Oct 2018","10/16/2018",2019,989,0.98,0.44,0,1,1,0,0,0,252.086075262061
"SO78","Soit","ACATOR",733589,9720838,"Feb 2019","2/5/2019",2019,1101,0.49,0.2,1,1,1,0,0,0,211.172235638194
"SO78","Soit","ACATOR",733589,9720838,"Jun 2019","6/6/2019",2019,1222,0.54,0.45,0,1,1,0,0,0,370.918404096842
"SO79","Soit","COMAFR",733590,9720772,"Initial","7/18/2016",2017,170,2.18,0.57,NA,1,1,0,NA,NA,NA
"SO79","Soit","COMAFR",733590,9720772,"Feb 2017","2/9/2017",2017,375,2.12,0.72,0,1,1,0,0,0,NA
"SO79","Soit","COMAFR",733590,9720772,"May 2017","4/29/2017",2017,454,2.34,1.04,0,1,1,0,0,0,NA
"SO79","Soit","COMAFR",733590,9720772,"Aug 2017","8/25/2017",2018,572,2.45,1.1,0,1,1,0,0,0,NA
"SO79","Soit","COMAFR",733590,9720772,"Dec 2017","12/15/2017",2018,684,2.48,1.2,0,1,1,0,0,0,NA
"SO79","Soit","COMAFR",733590,9720772,"May 2018","5/26/2018",2018,846,2.7,1.2,0,1,1,0,0,0,335.125759864364
"SO79","Soit","COMAFR",733590,9720772,"Oct 2018","10/16/2018",2019,989,2.92,1.33,0,1,1,0,0,0,272.616460958421
"SO79","Soit","COMAFR",733590,9720772,"Feb 2019","2/5/2019",2019,1101,0.65,0.2,1,1,1,1,9,0,161.48826392467
"SO79","Soit","COMAFR",733590,9720772,"Jun 2019","6/6/2019",2019,1222,1.02,0.5,1,1,1,1,0,0,361.33685967113
"SO80","Soit","ACATOR",733624,9720774,"Initial","7/18/2016",2017,170,0.93,0.38,NA,1,1,0,NA,NA,NA
"SO80","Soit","ACATOR",733624,9720774,"Feb 2017","2/9/2017",2017,375,1.01,0.4,0,1,1,0,0,0,NA
"SO80","Soit","ACATOR",733624,9720774,"May 2017","4/29/2017",2017,454,1.02,0.43,0,1,1,0,0,0,NA
"SO80","Soit","ACATOR",733624,9720774,"Aug 2017","8/25/2017",2018,572,1.03,0.45,0,1,1,0,0,0,NA
"SO80","Soit","ACATOR",733624,9720774,"Dec 2017","12/15/2017",2018,684,1.05,0.53,0,1,1,0,0,0,NA
"SO80","Soit","ACATOR",733624,9720774,"May 2018","5/26/2018",2018,846,1.09,0.44,1,1,1,1,0,0,225.051796907724
"SO80","Soit","ACATOR",733624,9720774,"Oct 2018","10/16/2018",2019,989,1.02,0.51,0,1,1,0,0,0,321.49337116526
"SO80","Soit","ACATOR",733624,9720774,"Feb 2019","2/5/2019",2019,1101,1,0.46,0,1,1,0,0,0,516.890018206595
"SO80","Soit","ACATOR",733624,9720774,"Jun 2019","6/6/2019",2019,1222,1.03,0.44,0,1,1,0,0,0,474.344434630042
"SO81","Soit","ACATOR",733639,9720805,"Initial","7/18/2016",2017,170,0.88,0.35,NA,1,1,0,NA,NA,NA
"SO81","Soit","ACATOR",733639,9720805,"Feb 2017","2/9/2017",2017,375,0.98,0.37,0,1,1,0,0,0,NA
"SO81","Soit","ACATOR",733639,9720805,"May 2017","4/29/2017",2017,454,1.04,0.47,0,1,1,0,0,0,NA
"SO81","Soit","ACATOR",733639,9720805,"Aug 2017","8/25/2017",2018,572,1.07,0.51,0,1,1,0,0,0,NA
"SO81","Soit","ACATOR",733639,9720805,"Dec 2017","12/15/2017",2018,684,1.1,0.37,1,1,1,0,0,NA,NA
"SO81","Soit","ACATOR",733639,9720805,"May 2018","5/26/2018",2018,846,1.16,0.42,0,1,1,0,0,0,255.100802757364
"SO81","Soit","ACATOR",733639,9720805,"Oct 2018","10/16/2018",2019,989,1.15,0.43,0,1,1,0,0,0,213.724733574217
"SO81","Soit","ACATOR",733639,9720805,"Feb 2019","2/5/2019",2019,1101,1.15,0.34,0,1,1,0,0,0,319.626988765784
"SO81","Soit","ACATOR",733639,9720805,"Jun 2019","6/6/2019",2019,1222,1.2,0.38,0,1,1,0,0,0,337.228705295666
"SO82","Soit","ACATOR",733652,9720805,"Initial","7/18/2016",2017,170,0.76,0.25,NA,1,1,0,NA,NA,NA
"SO82","Soit","ACATOR",733652,9720805,"Feb 2017","2/9/2017",2017,375,0.97,0.26,0,1,1,0,0,0,NA
"SO82","Soit","ACATOR",733652,9720805,"May 2017","4/29/2017",2017,454,0.86,0.26,0,1,1,1,0,0,NA
"SO82","Soit","ACATOR",733652,9720805,"Aug 2017","8/25/2017",2018,572,0.87,0.27,0,1,1,0,0,0,NA
"SO82","Soit","ACATOR",733652,9720805,"Dec 2017","12/15/2017",2018,684,0.83,0.23,1,1,1,0,0,NA,NA
"SO82","Soit","ACATOR",733652,9720805,"May 2018","5/26/2018",2018,846,0.65,0.4,0,1,1,0,0,0,284.89285486967
"SO82","Soit","ACATOR",733652,9720805,"Oct 2018","10/16/2018",2019,989,0.72,0.21,0,1,1,0,0,0,249.936140542544
"SO82","Soit","ACATOR",733652,9720805,"Feb 2019","2/5/2019",2019,1101,0.71,0.23,0,1,1,0,0,0,307.314618897818
"SO82","Soit","ACATOR",733652,9720805,"Jun 2019","6/6/2019",2019,1222,0.8,0.3,0,1,1,0,0,0,368.651533023196
"SO83","Soit","ACATOR",733659,9720781,"Initial","7/18/2016",2017,170,0.82,0.28,NA,1,1,0,NA,NA,NA
"SO83","Soit","ACATOR",733659,9720781,"Feb 2017","2/9/2017",2017,375,0.67,0.27,0,1,1,0,0,0,NA
"SO83","Soit","ACATOR",733659,9720781,"May 2017","4/29/2017",2017,454,0.68,0.25,0,1,1,0,0,0,NA
"SO83","Soit","ACATOR",733659,9720781,"Aug 2017","8/25/2017",2018,572,0.72,0.29,0,1,1,0,0,0,NA
"SO83","Soit","ACATOR",733659,9720781,"Dec 2017","12/15/2017",2018,684,0.82,0.23,1,1,1,0,0,0,NA
"SO83","Soit","ACATOR",733659,9720781,"May 2018","5/26/2018",2018,846,0.85,0.3,0,1,1,0,0,0,258.270177409422
"SO83","Soit","ACATOR",733659,9720781,"Oct 2018","10/16/2018",2019,989,0.68,0.35,0,1,1,0,0,0,276.200200878307
"SO83","Soit","ACATOR",733659,9720781,"Feb 2019","2/5/2019",2019,1101,0.69,0.33,0,1,1,0,0,0,415.38211038617
"SO83","Soit","ACATOR",733659,9720781,"Jun 2019","6/6/2019",2019,1222,0.66,0.41,0,1,1,0,0,0,357.017750516324
"SO84","Soit","ACATOR",733671,9720790,"Initial","7/18/2016",2017,170,0.48,0.37,NA,1,1,0,NA,NA,NA
"SO84","Soit","ACATOR",733671,9720790,"Feb 2017","2/9/2017",2017,375,0.36,0.4,0,1,1,0,0,0,NA
"SO84","Soit","ACATOR",733671,9720790,"May 2017","4/29/2017",2017,454,NA,NA,1,0,0,0,0,0,NA
"SO84","Soit","ACATOR",733671,9720790,"Aug 2017","8/25/2017",2018,572,NA,NA,1,0,1,1,0,0,NA
"SO84","Soit","ACATOR",733671,9720790,"Dec 2017","12/15/2017",2018,684,0,0,1,0,1,1,0,0,NA
"SO84","Soit","ACATOR",733671,9720790,"May 2018","5/26/2018",2018,846,0,0,0,1,1,1,0,0,339.961193953976
"SO84","Soit","ACATOR",733671,9720790,"Oct 2018","10/16/2018",2019,989,1.2,0.68,0,1,1,0,0,0,476.687509488916
"SO84","Soit","ACATOR",733671,9720790,"Feb 2019","2/5/2019",2019,1101,0,0,0,0,1,0,0,0,231.907270059538
"SO84","Soit","ACATOR",733671,9720790,"Jun 2019","6/6/2019",2019,1222,0,0,1,0,1,0,0,0,310.293477724282
"SO85","Soit","ACATOR",733671,9720799,"Initial","7/18/2016",2017,170,0.82,0.39,NA,1,1,0,NA,NA,NA
"SO85","Soit","ACATOR",733671,9720799,"Feb 2017","2/9/2017",2017,375,0.59,0.42,0,1,1,0,0,0,NA
"SO85","Soit","ACATOR",733671,9720799,"May 2017","4/29/2017",2017,454,0.65,0.27,0,1,1,0,0,0,NA
"SO85","Soit","ACATOR",733671,9720799,"Aug 2017","8/25/2017",2018,572,0.78,0.33,0,1,1,0,0,0,NA
"SO85","Soit","ACATOR",733671,9720799,"Dec 2017","12/15/2017",2018,684,0.84,0.25,1,1,1,0,0,NA,NA
"SO85","Soit","ACATOR",733671,9720799,"May 2018","5/26/2018",2018,846,0.92,0.65,0,1,1,0,0,0,391.964903394354
"SO85","Soit","ACATOR",733671,9720799,"Oct 2018","10/16/2018",2019,989,0.77,0.38,0,1,1,0,0,0,363.715290041755
"SO85","Soit","ACATOR",733671,9720799,"Feb 2019","2/5/2019",2019,1101,0,0,0,0,1,0,0,0,265.986716040081
"SO85","Soit","ACATOR",733671,9720799,"Jun 2019","6/6/2019",2019,1222,0.6,0.25,0,1,1,0,0,0,322.583040319735
"SO86","Soit","COMAFR",733686,9720790,"Initial","7/18/2016",2017,170,0.8,0.45,NA,1,1,0,NA,NA,NA
"SO86","Soit","COMAFR",733686,9720790,"Feb 2017","2/9/2017",2017,375,0.88,0.33,0,1,1,0,0,0,NA
"SO86","Soit","COMAFR",733686,9720790,"May 2017","4/29/2017",2017,454,0.91,0.42,0,1,1,0,0,0,NA
"SO86","Soit","COMAFR",733686,9720790,"Aug 2017","8/25/2017",2018,572,0.98,0.62,0,1,1,0,0,0,NA
"SO86","Soit","COMAFR",733686,9720790,"Dec 2017","12/15/2017",2018,684,0.98,0.52,0,1,1,0,0,0,NA
"SO86","Soit","COMAFR",733686,9720790,"May 2018","5/26/2018",2018,846,1.11,0.66,0,1,1,0,0,0,444.394643167867
"SO86","Soit","COMAFR",733686,9720790,"Oct 2018","10/16/2018",2019,989,1.11,0.76,0,1,1,0,0,0,242.909870355207
"SO86","Soit","COMAFR",733686,9720790,"Feb 2019","2/5/2019",2019,1101,1.11,0.72,0,1,1,0,0,0,684.139298937102
"SO86","Soit","COMAFR",733686,9720790,"Jun 2019","6/6/2019",2019,1222,1.24,0.84,0,1,1,0,0,0,562.393285109159
"SO87","Soit","COMAFR",733703,9720774,"Initial","7/18/2016",2017,170,1.62,0.58,NA,1,1,0,NA,NA,NA
"SO87","Soit","COMAFR",733703,9720774,"Feb 2017","2/9/2017",2017,375,1.84,0.73,0,1,1,0,0,0,NA
"SO87","Soit","COMAFR",733703,9720774,"May 2017","4/29/2017",2017,454,1.84,0.88,0,1,1,0,0,0,NA
"SO87","Soit","COMAFR",733703,9720774,"Aug 2017","8/25/2017",2018,572,1.9,0.54,1,1,1,1,0,0,NA
"SO87","Soit","COMAFR",733703,9720774,"Dec 2017","12/15/2017",2018,684,1.92,0.12,1,1,1,1,0,0,NA
"SO87","Soit","COMAFR",733703,9720774,"May 2018","5/26/2018",2018,846,0.48,0.3,1,1,1,1,0,0,352.699139726105
"SO87","Soit","COMAFR",733703,9720774,"Oct 2018","10/16/2018",2019,989,0.56,0.31,0,1,1,0,0,0,297.116266001576
"SO87","Soit","COMAFR",733703,9720774,"Feb 2019","2/5/2019",2019,1101,0.75,0.37,0,1,1,0,0,0,268.186907860809
"SO87","Soit","COMAFR",733703,9720774,"Jun 2019","6/6/2019",2019,1222,0.83,0.7,0,1,1,0,0,0,260.631682521761
"SO88","Soit","ACATOR",733703,9720752,"Initial","7/18/2016",2017,170,0.62,0.4,NA,1,1,0,NA,NA,NA
"SO88","Soit","ACATOR",733703,9720752,"Feb 2017","2/9/2017",2017,375,0.95,0.38,0,1,1,0,0,0,NA
"SO88","Soit","ACATOR",733703,9720752,"May 2017","4/29/2017",2017,454,1.01,0.48,0,1,1,0,0,0,NA
"SO88","Soit","ACATOR",733703,9720752,"Aug 2017","8/25/2017",2018,572,1.07,0.4,1,1,1,0,0,NA,NA
"SO88","Soit","ACATOR",733703,9720752,"Dec 2017","12/15/2017",2018,684,1.1,0.35,1,1,1,0,0,NA,NA
"SO88","Soit","ACATOR",733703,9720752,"May 2018","5/26/2018",2018,846,1.14,0.47,0,1,1,0,0,0,430.854536584153
"SO88","Soit","ACATOR",733703,9720752,"Oct 2018","10/16/2018",2019,989,1.15,0.6,0,1,1,0,0,0,423.000146487263
"SO88","Soit","ACATOR",733703,9720752,"Feb 2019","2/5/2019",2019,1101,0.6,0.38,1,1,1,1,8,0,343.421746598034
"SO88","Soit","ACATOR",733703,9720752,"Jun 2019","6/6/2019",2019,1222,0.68,0.45,0,1,1,0,0,0,533.733552334195
"SO89","Soit","COMAFR",733734,9720783,"Initial","7/18/2016",2017,170,0.96,0.43,NA,1,1,0,NA,NA,NA
"SO89","Soit","COMAFR",733734,9720783,"Feb 2017","2/9/2017",2017,375,NA,NA,0,1,1,1,0,0,NA
"SO89","Soit","COMAFR",733734,9720783,"May 2017","4/29/2017",2017,454,NA,NA,0,1,1,1,0,0,NA
"SO89","Soit","COMAFR",733734,9720783,"Aug 2017","8/25/2017",2018,572,NA,NA,1,0,1,1,0,0,NA
"SO89","Soit","COMAFR",733734,9720783,"Dec 2017","12/15/2017",2018,684,0,0,1,0,1,1,0,0,NA
"SO89","Soit","COMAFR",733734,9720783,"May 2018","5/26/2018",2018,846,0,0,1,0,1,1,0,0,379.95601925703
"SO89","Soit","COMAFR",733734,9720783,"Oct 2018","10/16/2018",2019,989,0,0,1,0,1,0,0,0,315.801458195637
"SO89","Soit","COMAFR",733734,9720783,"Feb 2019","2/5/2019",2019,1101,0,0,0,0,1,0,0,0,282.58775500139
"SO89","Soit","COMAFR",733734,9720783,"Jun 2019","6/6/2019",2019,1222,0,0,1,0,1,0,0,0,226.325291350958
"SO90","Soit","COMAFR",733734,9720772,"Initial","7/18/2016",2017,170,1.38,0.44,NA,1,1,0,NA,NA,NA
"SO90","Soit","COMAFR",733734,9720772,"Feb 2017","2/9/2017",2017,375,1.34,0.52,0,1,1,0,0,0,NA
"SO90","Soit","COMAFR",733734,9720772,"May 2017","4/29/2017",2017,454,1.34,0.35,0,1,1,0,0,0,NA
"SO90","Soit","COMAFR",733734,9720772,"Aug 2017","8/25/2017",2018,572,1.35,0.45,0,1,1,0,0,0,NA
"SO90","Soit","COMAFR",733734,9720772,"Dec 2017","12/15/2017",2018,684,1.38,0.47,0,1,1,0,0,0,NA
"SO90","Soit","COMAFR",733734,9720772,"May 2018","5/26/2018",2018,846,1.35,0.43,0,1,1,0,0,0,497.378116356009
"SO90","Soit","COMAFR",733734,9720772,"Oct 2018","10/16/2018",2019,989,1.24,0.46,0,1,1,0,0,0,591.337369340349
"SO90","Soit","COMAFR",733734,9720772,"Feb 2019","2/5/2019",2019,1101,0.25,0.25,1,1,1,1,9,0,234.157605644144
"SO90","Soit","COMAFR",733734,9720772,"Jun 2019","6/6/2019",2019,1222,0.54,0.5,0,1,1,0,0,0,312.034354689566
"SO91","Soit","ACATOR",733754,9720762,"Initial","7/18/2016",2017,170,1.12,0.42,NA,1,1,0,NA,NA,NA
"SO91","Soit","ACATOR",733754,9720762,"Feb 2017","2/9/2017",2017,375,1.21,0.33,0,1,1,0,0,0,NA
"SO91","Soit","ACATOR",733754,9720762,"May 2017","4/29/2017",2017,454,1.28,0.48,0,1,1,0,0,0,NA
"SO91","Soit","ACATOR",733754,9720762,"Aug 2017","8/25/2017",2018,572,1.32,0.55,0,1,1,0,0,0,NA
"SO91","Soit","ACATOR",733754,9720762,"Dec 2017","12/15/2017",2018,684,1.33,0.72,0,1,1,0,0,0,NA
"SO91","Soit","ACATOR",733754,9720762,"May 2018","5/26/2018",2018,846,1.5,0.4,1,1,1,1,0,0,415.428138798519
"SO91","Soit","ACATOR",733754,9720762,"Oct 2018","10/16/2018",2019,989,1.8,0.51,0,1,1,0,0,0,371.563335293843
"SO91","Soit","ACATOR",733754,9720762,"Feb 2019","2/5/2019",2019,1101,1.62,0.44,0,1,1,0,0,0,767.324301317884
"SO91","Soit","ACATOR",733754,9720762,"Jun 2019","6/6/2019",2019,1222,2,0.48,0,1,1,0,0,0,735.544640686918
"SO92","Soit","ACATOR",733753,9720755,"Initial","7/18/2016",2017,170,0.7,0.18,NA,1,1,0,NA,NA,NA
"SO92","Soit","ACATOR",733753,9720755,"Feb 2017","2/9/2017",2017,375,0.71,0.17,0,1,1,0,0,0,NA
"SO92","Soit","ACATOR",733753,9720755,"May 2017","4/29/2017",2017,454,0.73,0.2,0,1,1,0,0,0,NA
"SO92","Soit","ACATOR",733753,9720755,"Aug 2017","8/25/2017",2018,572,0.8,0.2,0,1,1,0,0,0,NA
"SO92","Soit","ACATOR",733753,9720755,"Dec 2017","12/15/2017",2018,684,0.81,0.15,1,1,1,0,0,NA,NA
"SO92","Soit","ACATOR",733753,9720755,"May 2018","5/26/2018",2018,846,0.87,0.15,0,1,1,0,0,0,175.158489103316
"SO92","Soit","ACATOR",733753,9720755,"Oct 2018","10/16/2018",2019,989,0.88,0.16,0,1,1,0,0,0,218.660666588248
"SO92","Soit","ACATOR",733753,9720755,"Feb 2019","2/5/2019",2019,1101,0.7,0.22,1,1,1,1,6,0,359.609655895045
"SO92","Soit","ACATOR",733753,9720755,"Jun 2019","6/6/2019",2019,1222,0.8,0.23,0,1,1,0,0,0,347.561163473116
"SO93","Soit","ACATOR",733755,9720751,"Initial","7/18/2016",2017,170,0.75,0.3,NA,1,1,0,NA,NA,NA
"SO93","Soit","ACATOR",733755,9720751,"Feb 2017","2/9/2017",2017,375,0.72,0.28,0,1,1,0,0,0,NA
"SO93","Soit","ACATOR",733755,9720751,"May 2017","4/29/2017",2017,454,0.78,0.31,0,1,1,0,0,0,NA
"SO93","Soit","ACATOR",733755,9720751,"Aug 2017","8/25/2017",2018,572,0.81,0.43,0,1,1,0,0,0,NA
"SO93","Soit","ACATOR",733755,9720751,"Dec 2017","12/15/2017",2018,684,0.84,0.36,0,1,1,0,0,0,NA
"SO93","Soit","ACATOR",733755,9720751,"May 2018","5/26/2018",2018,846,1.02,0.32,1,1,1,1,0,0,173.002123415202
"SO93","Soit","ACATOR",733755,9720751,"Oct 2018","10/16/2018",2019,989,0.86,0.35,0,1,1,0,0,0,272.415029856315
